yosR,939513,BSU20030
nrdF,939476,BSU20040
yosQ,939514,BSU20050
nrdEB,939475,BSU20060
nrdI,939562,BSU20070
yosL,939559,BSU20080
yosK,939546,BSU20090
yosJ,939556,BSU20100
yosI,939563,BSU20110
yosH,939551,BSU20120
yosG,939570,BSU20130
yosF,939526,BSU20140
yosE,939572,BSU20150
yosD,939554,BSU20160
yosC,939561,BSU20170
yosB,939568,BSU20180
yosA,939574,BSU20190
yorZ,939577,BSU20200
yorY,939519,BSU20210
yorX,939737,BSU20220
yorW,939522,BSU20230
yorV,939579,BSU20240
mtbP,939532,BSU20250
yorT,939525,BSU20260
yorS,939520,BSU20270
yorR,939530,BSU20280
yorQ,939534,BSU20290
yorP,939535,BSU20300
yorO,939542,BSU20310
yorN,939538,BSU20320
yorM,939539,BSU20330
yorL,939437,BSU20340
yorK,939545,BSU20350
yorJ,939584,BSU20360
yorI,939707,BSU20370
yorH,939851,BSU20380
yorG,939865,BSU20390
yorF,940146,BSU20400
yorE,940144,BSU20410
yorD,940145,BSU20420
yorC,936462,BSU20430
yorB,939951,BSU20440
yorA,940009,BSU20450
yoqZ,939582,BSU20460
yoqY,939509,BSU20470
yoqX,939597,BSU20480
yoqW,939979,BSU20490
ligB,939992,BSU20500
yoqU,940143,BSU20510
yoqT,939616,BSU20520
yoqS,939995,BSU20530
yoqR,939440,BSU20540
yoqP,939583,BSU20550
yoqO,936492,BSU20560
yoqN,936507,BSU20570
yoqM,939973,BSU20580
yoqL,939974,BSU20590
yoqK,940015,BSU20600
yoqJ,939585,BSU20610
yoqI,939965,BSU20620
yoqH,939438,BSU20630
yoqG,936494,BSU20640
yoqF,936493,BSU20650
yoqE,939433,BSU20660
yoqD,939436,BSU20670
yoqC,936489,BSU20680
yoqB,939431,BSU20690
yoqA,939434,BSU20700
yopZ,936487,BSU20710
yopY,936488,BSU20720
yopX,939430,BSU20730
yopW,936484,BSU20740
yopV,939432,BSU20750
yopU,936485,BSU20760
yopT,939424,BSU20770
yopS,939428,BSU20780
yopR,936483,BSU20790
yopQ,936481,BSU20800
yopP,936482,BSU20810
yopO,939435,BSU20820
yopN,935916,BSU20830
yopM,939186,BSU20840
yopL,939422,BSU20850
yopK,939187,BSU20860
yopJ,939184,BSU20870
yopI,939182,BSU20880
yopH,939185,BSU20890
yopG,939181,BSU20900
yopF,939179,BSU20910
yopE,939183,BSU20920
yoyH,8303201,BSU20928
yoyI,8302920,BSU20929
yopD,939180,BSU20930
yopC,939177,BSU20940
yopB,939178,BSU20950
yopA,939175,BSU20960
yonX,939173,BSU20970
yonV,939174,BSU20980
yonU,939176,BSU20990
yoyJ,8303210,BSU20999
yonT,939172,BSU21000
yonS,939171,BSU21010
yonR,939169,BSU21020
none,NaN,NEWGENE16
yonP,939168,BSU21030
yonO,939167,BSU21040
yonN,939170,BSU21050
yonK,939166,BSU21060
yonJ,939163,BSU21070
yonI,939164,BSU21080
yonH,939160,BSU21090
yonG,939165,BSU21100
yonF,939161,BSU21110
yonE,939162,BSU21120
yonD,939159,BSU21130
yonC,939157,BSU21140
yonB,939155,BSU21150
yonA,939158,BSU21160
yomZ,939156,BSU21170
yomY,939154,BSU21180
yomX,939153,BSU21190
yomW,939150,BSU21200
yomV,939149,BSU21210
yomU,939146,BSU21220
youA,8302922,BSU21229
yomT,939151,BSU21230
yomS,939152,BSU21240
yomR,939147,BSU21250
yomQ,939142,BSU21260
yomP,939148,BSU21270
yomO,939140,BSU21280
yomN,939144,BSU21290
yomM,939145,BSU21300
yozP,939141,BSU21310
yomL,939143,BSU21320
youB,8303116,BSU21329
yomK,939137,BSU21330
yomJ,939133,BSU21340
yomI,939138,BSU21350
yomH,939139,BSU21360
yomG,939135,BSU21370
yomF,939134,BSU21380
yomE,939136,BSU21390
yomD,939131,BSU21400
blyA,939130,BSU21410
bhlA,939132,BSU21420
bhlB,939127,BSU21430
bdbB,939128,BSU21440
yolJ,939123,BSU21450
bdbA,939129,BSU21460
sunT,939124,BSU21470
sunA,939121,BSU21480
sunI,939125,BSU21490
uvrX,939122,BSU21500
yolD,939126,BSU21510
yolC,939120,BSU21520
yolB,939119,BSU21530
yolA,939117,BSU21540
yokL,939118,BSU21550
yokK,939116,BSU21560
yokJ,939114,BSU21570
yokI,939115,BSU21580
yokH,939111,BSU21590
yokG,939112,BSU21600
yokF,939113,BSU21610
yokE,939108,BSU21620
yokD,939106,BSU21630
yokC,939109,BSU21640
yokB,939110,BSU21650
yokA,939105,BSU21660
yppQ,939102,BSU21680
msrA,939099,BSU21690
ypoP,939103,BSU21700
dinF,939104,BSU21710
ypmT,939101,BSU21720
ypmS,939100,BSU21730
ypmR,939097,BSU21740
scuA,939098,BSU21750
ypmP,939096,BSU21760
ilvA,939093,BSU21770
yplP,939094,BSU21780
yplQ,939095,BSU21790
ypkP,939090,BSU21800
dfrA,939091,BSU21810
thyA,939092,BSU21820
ypjQ,939087,BSU21830
ypjP,939089,BSU21840
ypiP,939088,BSU21850
yphP,939085,BSU21860
ilvD,939084,BSU21870
ypgR,939082,BSU21880
ypgQ,939080,BSU21890
bsaA,939086,BSU21900
metA,939083,BSU21910
ugtP,939081,BSU21920
cspD,939079,BSU21930
degR,939076,BSU21940
ypzA,939078,BSU21950
ypeQ,939077,BSU21960
ypeP,939073,BSU21970
ypdP,939075,BSU21980
ypdQ,939074,BSU21990
sspL,2914255,BSU22000
exoA,939070,BSU22010
ypzF,8302979,BSU22019
ypbS,939067,BSU22020
ypbR,939071,BSU22030
ypbQ,939072,BSU22040
bcsA,939069,BSU22050
pbuX,939068,BSU22060
xpt,939064,BSU22070
ypwA,939061,BSU22080
kdgT,939065,BSU22090
kdgA,939066,BSU22100
kdgK,939058,BSU22110
kdgR,939063,BSU22120
kduI,939062,BSU22130
kduD,939059,BSU22140
ypvA,939060,BSU22150
yptA,939055,BSU22160
ypzG,8303061,BSU22169
ypsC,939057,BSU22170
ypsB,939054,BSU22180
ypsA,939056,BSU22190
cotD,939051,BSU22200
yprB,939050,BSU22210
yprA,939052,BSU22220
ypqE,939046,BSU22230
ypqA,939048,BSU22240
yppG,939049,BSU22250
yppF,939045,BSU22260
yppE,939047,BSU22270
yppD,939042,BSU22280
sspM,2914288,BSU22290
yppC,939043,BSU22300
recU,939039,BSU22310
ponA,939044,BSU22320
ypoC,939041,BSU22330
nth,939036,BSU22340
dnaD,939040,BSU22350
asnC,939038,BSU22360
aspB,939037,BSU22370
ypmB,939035,BSU22380
ypmA,939034,BSU22390
dinG,939031,BSU22400
panD,939033,BSU22410
panC,939030,BSU22420
panB,939032,BSU22430
birA,939028,BSU22440
cca,939025,BSU22450
ypjH,939029,BSU22460
ypjG,939026,BSU22470
mgsA,939027,BSU22480
dapB,939024,BSU22490
ypjD,939022,BSU22500
ypjC,939023,BSU22510
ypjB,939020,BSU22520
ypjA,939018,BSU22530
qcrC,939021,BSU22540
qcrB,939019,BSU22550
qcrA,939017,BSU22560
ypiF,939015,BSU22570
ypiB,939016,BSU22580
ypiA,939012,BSU22590
aroE,939014,BSU22600
tyrA,939013,BSU22610
hisC,939009,BSU22620
trpA,939011,BSU22630
trpB,939010,BSU22640
trpF,939006,BSU22650
trpC,939004,BSU22660
trpD,939007,BSU22670
trpE,939008,BSU22680
aroH,939005,BSU22690
aroB,939001,BSU22700
aroF,939000,BSU22710
cheR,939003,BSU22720
ndk,938997,BSU22730
hepT,939002,BSU22740
ubiE,938999,BSU22750
hepS,938998,BSU22760
mtrB,938996,BSU22770
folE,938994,BSU22780
hbs,938995,BSU22790
spoIVA,938991,BSU22800
yphF,938992,BSU22810
yphE,938993,BSU22820
gpsA,938989,BSU22830
engA,938988,BSU22840
ypzH,8303000,BSU22849
seaA,938990,BSU22850
yphA,938987,BSU22860
ypzI,8303059,BSU22869
fni,938985,BSU22870
rpsA,938986,BSU22880
cmk,938982,BSU22890
ypfB,938983,BSU22900
ypfA,938984,BSU22910
ypeB,938981,BSU22920
sleB,938979,BSU22930
prsW,938978,BSU22940
ypdA,938977,BSU22950
gudB,938975,BSU22960
ypbH,938980,BSU22970
ypbG,938974,BSU22980
ypbF,938976,BSU22990
ypbE,938971,BSU23000
ypbD,938972,BSU23010
recQ,938969,BSU23020
ypbB,938973,BSU23030
fer,938968,BSU23040
fmnP,938970,BSU23050
ypzE,938967,BSU23060
serA,938964,BSU23070
aroD,938963,BSU23080
rsiX,938959,BSU23090
sigX,938966,BSU23100
resE,938965,BSU23110
resD,938960,BSU23120
resC,938962,BSU23130
resB,938961,BSU23140
resA,938958,BSU23150
rluB,938955,BSU23160
spmB,938957,BSU23170
spmA,938954,BSU23180
dacB,938953,BSU23190
ypuI,938956,BSU23200
spcB,938951,BSU23210
scpA,938950,BSU23220
ypuF,938952,BSU23230
ypzK,938948,BSU23240
ribH,938949,BSU23250
ribA,938946,BSU23260
ribE,938947,BSU23270
ribD,938945,BSU23280
ypuD,938943,BSU23300
sipS,938944,BSU23310
ypzC,938940,BSU23320
ypzJ,8302956,BSU23328
ypuB,938942,BSU23340
ypzD,938937,BSU23350
ppiB,938934,BSU23360
ypuA,938939,BSU23370
lysA,938931,BSU23380
spoVAF,938936,BSU23390
spoVAEA,8303022,BSU23401
spoVAEB,8303020,BSU23402
spoVAD,938932,BSU23410
spoVAC,938733,BSU23420
spoVAB,938933,BSU23430
spoVAA,938734,BSU23440
sigF,938729,BSU23450
spoIIAB,938930,BSU23460
spoIIAA,938730,BSU23470
dacF,938732,BSU23480
pupG,938731,BSU23490
drm,938728,BSU23500
xerD,938726,BSU23510
yqzK,8302907,BSU23519
fur,938727,BSU23520
spoIIM,938723,BSU23530
yqkK,938724,BSU23540
mleA,938725,BSU23550
mleN,938720,BSU23560
aspA,938721,BSU23570
ansA,938722,BSU23580
ansR,938717,BSU23590
yqxK,938718,BSU23600
nudF,938719,BSU23610
yqkF,938714,BSU23620
yqkE,938715,BSU23630
yqkD,938716,BSU23640
yqkC,938711,BSU23650
yqkB,938713,BSU23660
yqkA,938712,BSU23670
yqjZ,938708,BSU23680
yqjY,938709,BSU23690
yqjX,938710,BSU23700
yqjW,938705,BSU23710
yqzH,938707,BSU23720
yqjV,938706,BSU23730
yqjU,938702,BSU23740
yqjT,938703,BSU23750
coaA,938704,BSU23760
dsdA,938700,BSU23770
yqjQ,938699,BSU23780
yqjP,938701,BSU23790
proI,938697,BSU23800
yqjN,938696,BSU23810
yqjM,938698,BSU23820
yqjL,938693,BSU23830
yqjK,938694,BSU23840
zwf,938690,BSU23850
yqjI,938695,BSU23860
yqjH,938691,BSU23870
yqzJ,2914225,BSU23880
yqjG,938692,BSU23890
yqjF,938688,BSU23900
yqjE,938687,BSU23910
yqjD,938685,BSU23920
yqjC,938689,BSU23930
yqjB,938684,BSU23940
yqjA,938681,BSU23950
artR,938686,BSU23960
artQ,938678,BSU23970
artP,938682,BSU23980
yqiW,938683,BSU23990
bmrU,938679,BSU24000
bmr,938680,BSU24010
bmrR,938676,BSU24020
bkdB,938677,BSU24030
bkdAB,938672,BSU24040
bkdAA,938674,BSU24050
lpdV,938669,BSU24060
buk,938675,BSU24070
bcd,938670,BSU24080
ptb,938671,BSU24090
bkdR,938666,BSU24100
yqzF,938667,BSU24110
prpB,938668,BSU24120
prpD,938663,BSU24130
mmgD,938665,BSU24140
mmgC,938664,BSU24150
mmgB,938660,BSU24160
mmgA,938662,BSU24170
yqiK,938661,BSU24180
yqiI,938657,BSU24190
yqiH,938658,BSU24200
yqiG,938659,BSU24210
spo0A,938655,BSU24220
spoIVB,938654,BSU24230
recN,938656,BSU24240
ahrC,938653,BSU24250
yqxC,938651,BSU24260
dxs,938609,BSU24270
ispA,938652,BSU24280
xseB,938649,BSU24290
xseA,938650,BSU24300
folD,938602,BSU24310
nusB,938606,BSU24320
yqhY,938598,BSU24330
accC,938588,BSU24340
accB,938587,BSU24350
spoIIIAH,938600,BSU24360
spoIIIAG,938595,BSU24370
spoIIIAF,938576,BSU24380
spoIIIAE,938569,BSU24390
spoIIIAD,938577,BSU24400
spoIIIAC,938562,BSU24410
spoIIIAB,938561,BSU24420
spoIIIAA,938563,BSU24430
yqhV,938559,BSU24440
efp,938558,BSU24450
yqhT,938560,BSU24460
yqhS,938557,BSU24470
yqhR,938555,BSU24480
yqhQ,938556,BSU24490
yqhP,938552,BSU24500
yqhO,938553,BSU24510
mntR,938554,BSU24520
yqhM,938551,BSU24530
yqhL,938550,BSU24540
gcvPB,938549,BSU24550
gcvPA,938546,BSU24560
gcvT,938547,BSU24570
yqhH,938548,BSU24580
yqhG,938541,BSU24590
sinI,938543,BSU24600
sinR,938544,BSU24610
tasA,938545,BSU24620
sipW,938542,BSU24630
yqxM,938532,BSU24640
yqzG,938529,BSU24650
yqzE,938540,BSU24660
comGG,938538,BSU24670
comGF,938530,BSU24680
comGE,938518,BSU24690
comGD,938531,BSU24700
comGC,938526,BSU24710
comGB,938527,BSU24720
comGA,938516,BSU24730
yqxL,938517,BSU24740
yqhB,938492,BSU24750
rsbRD,938513,BSU24760
mgsR,938484,BSU24770
yqgY,938215,BSU24780
yqgX,938218,BSU24790
yqgW,938217,BSU24800
yqgV,938212,BSU24810
yqgU,938213,BSU24820
yqgT,938214,BSU24830
yqgS,938209,BSU24840
glcK,938206,BSU24850
yqgQ,938210,BSU24860
glpG,938211,BSU24870
yqgO,938204,BSU24880
yqgN,938208,BSU24890
rpmG,937959,BSU24900
yqgM,938207,BSU24910
yqgL,938201,BSU24920
yqzD,938203,BSU24930
yqzC,938202,BSU24940
pstBB,938205,BSU24950
pstBA,938198,BSU24960
pstA,938200,BSU24970
pstC,938184,BSU24980
pstS,938197,BSU24990
pbpA,938199,BSU25000
yqgE,938196,BSU25010
sodA,938052,BSU25020
yqgC,938138,BSU25030
yqgB,937983,BSU25040
yqgA,937963,BSU25050
yqfZ,938027,BSU25060
ispG,937984,BSU25070
yqfX,937973,BSU25080
yqfW,937915,BSU25090
zur,937968,BSU25100
yqfU,937944,BSU25110
yqfT,937909,BSU25120
yqfS,937922,BSU25130
cshB,937908,BSU25140
yqfQ,937910,BSU25150
ispH,937900,BSU25160
yqfO,937901,BSU25170
trmK,937898,BSU25180
cccA,937902,BSU25190
sigA,937897,BSU25200
dnaG,937899,BSU25210
antE,2914189,BSU25220
yqxD,937896,BSU25230
yqfL,937889,BSU25240
ccpN,937886,BSU25250
glyS,937887,BSU25260
glyQ,937888,BSU25270
recO,937881,BSU25280
yqzL,8303204,BSU25289
era,937871,BSU25290
cdd,937885,BSU25300
dgkA,937873,BSU25310
yqfG,937869,BSU25320
yqfF,937877,BSU25330
phoH,937868,BSU25340
yqfD,937867,BSU25350
yqfC,937870,BSU25360
yqfB,937864,BSU25370
yqfA,937865,BSU25380
yqeZ,937859,BSU25390
yqeY,937860,BSU25400
rpsU,937861,BSU25410
yqeW,937858,BSU25420
rimO,937857,BSU25430
yqeU,937856,BSU25440
prmA,937847,BSU25450
dnaJ,937848,BSU25460
dnaK,937849,BSU25470
grpE,937846,BSU25480
hrcA,937843,BSU25490
hemN,937845,BSU25500
lepA,937840,BSU25510
yqxA,937841,BSU25520
spoIIP,937842,BSU25530
gpr,937838,BSU25540
rpsT,937837,BSU25550
holA,937833,BSU25560
yqzM,8303117,BSU25569
comEC,937839,BSU25570
comEB,937832,BSU25580
comEA,937827,BSU25590
comER,937834,BSU25600
yqeM,937826,BSU25610
yqeL,937819,BSU25620
yqeK,937831,BSU25630
nadD,937818,BSU25640
yqeI,937813,BSU25650
aroE,937820,BSU25660
yqeH,937822,BSU25670
yqeG,937815,BSU25680
sda,2914223,BSU25690
yqeF,937814,BSU25700
cwlH,937808,BSU25710
yqeD,937812,BSU25720
yqeC,937809,BSU25730
yqeB,937802,BSU25740
nucB,937804,BSU25750
spoIVCA,937799,BSU25770
arsC,937801,BSU25780
arsB,937800,BSU25790
yqcK,937794,BSU25800
arsR,937789,BSU25810
yqcI,937795,BSU25820
rapE,937796,BSU25830
phrE,937784,BSU25840
yqzI,937791,BSU25850
yqcG,937792,BSU25860
yqcF,937785,BSU25870
yqxJ,937786,BSU25880
yqxI,937775,BSU25890
cwlA,937772,BSU25900
yqxH,937782,BSU25910
yqxG,937783,BSU25920
yqcE,937759,BSU25930
yqcD,937768,BSU25940
yqcC,937773,BSU25950
yqcB,937762,BSU25960
yqcA,937763,BSU25970
yqbT,937758,BSU25980
yqbS,937757,BSU25990
yqbR,937750,BSU26000
yqbQ,937751,BSU26010
yqbP,937756,BSU26020
yqbO,937747,BSU26030
yqdB,8303122,BSU26050
yqbM,937740,BSU26060
yqbK,937738,BSU26075
yqzN,8303132,BSU26089
yqbJ,937746,BSU26090
yqbI,937737,BSU26100
yqbH,937727,BSU26110
yqbG,937739,BSU26120
yqbF,937735,BSU26130
yqbE,937722,BSU26140
yqbD,937736,BSU26150
yqbC,937712,BSU26160
yqbB,937723,BSU26170
yqbA,937707,BSU26180
yqaT,937721,BSU26190
yqaS,937704,BSU26200
yqaR,937703,BSU26210
yqaQ,937693,BSU26220
yqaP,937705,BSU26230
yqaO,937706,BSU26240
yqaN,937694,BSU26250
yqzO,8302984,BSU26259
yqaM,937685,BSU26260
yqaL,937695,BSU26270
yqaK,937691,BSU26280
yqaJ,937681,BSU26290
yqaI,937680,BSU26300
yqaH,937692,BSU26310
yqaG,937671,BSU26320
yqdA,937682,BSU26330
yqaF,937684,BSU26340
yqaE,937672,BSU26350
yqaD,937674,BSU26360
yqaC,937669,BSU26370
yqaB,937668,BSU26380
yrkS,937670,BSU26400
yrkR,937665,BSU26410
yrkQ,937662,BSU26420
yrkP,937663,BSU26430
yrkO,937667,BSU26440
yrkN,937664,BSU26450
yrkL,937658,BSU26470
yrkK,937659,BSU26480
yrkJ,937654,BSU26490
yrkI,937657,BSU26500
yrkH,937656,BSU26510
yrkF,937647,BSU26530
yrkE,937651,BSU26540
yrkD,937650,BSU26550
yrkC,937645,BSU26560
yrkB,937648,BSU26570
bltR,937644,BSU26580
blt,937646,BSU26590
bltD,937632,BSU26600
yrkA,937634,BSU26610
yrzO,8303041,BSU26619
yrdR,937629,BSU26620
yrdQ,937628,BSU26630
yrdP,937340,BSU26640
czcD,937630,BSU26650
yrdN,937627,BSU26660
gltR,938189,BSU26670
yrdK,938740,BSU26680
brnQ,936930,BSU26690
azlD,937624,BSU26700
azlC,936606,BSU26710
azlB,937625,BSU26720
yrdF,936691,BSU26730
cypA,937623,BSU26740
yrdC,937618,BSU26760
yrdB,936140,BSU26770
yrdA,937620,BSU26780
aadK,938061,BSU26790
yrpB,936455,BSU26800
yrpC,937619,BSU26810
yrpD,937397,BSU26820
yrpE,936254,BSU26830
sigZ,937617,BSU26840
yrpG,937611,BSU26850
yraO,937610,BSU26860
yraN,937614,BSU26870
yraM,936343,BSU26880
csn,936802,BSU26890
yraL,937608,BSU26900
yraK,936746,BSU26910
yraJ,937609,BSU26920
yraI,936030,BSU26930
yraH,937607,BSU26940
yraG,936783,BSU26950
yraF,937606,BSU26960
adhB,937604,BSU26970
yraE,938108,BSU26980
yraD,935919,BSU26990
yraB,937605,BSU27000
adhA,938739,BSU27010
yraA,937603,BSU27020
sacC,938092,BSU27030
levG,937595,BSU27040
levF,937602,BSU27050
levE,937078,BSU27060
levD,936536,BSU27070
levR,937594,BSU27080
none,NaN,NEWGENE17
aapA,937231,BSU27090
yrhP,937592,BSU27100
yrhO,937224,BSU27110
sigV,937591,BSU27120
rsiV,937593,BSU27130
oatA,936583,BSU27140
yrhK,937587,BSU27150
cypB,937585,BSU27160
bscR,938491,BSU27170
yrhH,938507,BSU27180
yrzI,937584,BSU27190
yrhG,937992,BSU27200
yrhF,936371,BSU27210
yrhE,937569,BSU27220
yrhD,937583,BSU27230
yrhC,936495,BSU27240
yrhB,936947,BSU27250
mccA,937576,BSU27260
mtn,938153,BSU27270
yrrT,937566,BSU27280
yrzA,937564,BSU27290
yrrS,936614,BSU27300
pbpI,936016,BSU27310
greA,937565,BSU27320
udk,937560,BSU27330
yrrO,937561,BSU27340
yrrN,937559,BSU27350
yrrM,937719,BSU27360
yrrL,936260,BSU27370
yrzB,938000,BSU27380
yrrK,937357,BSU27390
yrzL,2914283,BSU27400
alaS,939643,BSU27410
yrrI,937557,BSU27420
glnQ,937558,BSU27430
glnH,938139,BSU27440
glnM,935975,BSU27450
glnP,937556,BSU27460
yrzQ,8302994,BSU27468
yrzR,8302944,BSU27469
yrrD,937552,BSU27470
yrrC,937553,BSU27480
yrrB,938093,BSU27490
mnmA,938049,BSU27500
iscS,937550,BSU27510
cymR,936456,BSU27520
yrvN,937545,BSU27530
yrvM,938590,BSU27540
aspS,937549,BSU27550
hisS,938617,BSU27560
yrzK,936478,BSU27570
yrvJ,937544,BSU27580
yrvI,936530,BSU27590
relA,936753,BSU27600
apt,938063,BSU27610
recJ,937538,BSU27620
yrvD,937537,BSU27630
yrvC,937539,BSU27640
secDF,937938,BSU27650
comN,937536,BSU27660
spoVB,938022,BSU27670
yrbG,937535,BSU27680
yrzE,938165,BSU27690
yajC,936257,BSU27700
tgt,937528,BSU27710
queA,937975,BSU27720
yrzS,8303137,BSU27729
ruvB,2914219,BSU27730
ruvA,937829,BSU27740
bofC,937526,BSU27750
csbX,937527,BSU27760
yrbE,936523,BSU27770
yrzF,936570,BSU27785
yrzH,936007,BSU27800
yrzT,8303183,BSU27809
yrbD,937941,BSU27810
yrbC,937517,BSU27820
coxA,937516,BSU27830
safA,937514,BSU27840
nadA,937522,BSU27850
nadC,936245,BSU27860
nadB,938051,BSU27870
nifS,936637,BSU27880
nadR,937515,BSU27890
pheA,937513,BSU27900
pheB,938171,BSU27910
obgE,937502,BSU27920
spo0B,935956,BSU27930
rpmA,937511,BSU27940
ysxB,937961,BSU27950
rplU,936368,BSU27960
spoIVFB,937505,BSU27970
spoIVFA,937501,BSU27980
minD,937499,BSU27990
minC,937500,BSU28000
mreD,936183,BSU28010
mreC,937498,BSU28020
mreB,936759,BSU28030
radC,936544,BSU28040
maf,936605,BSU28050
spoIIB,937497,BSU28060
comC,936586,BSU28070
folC,936327,BSU28080
valS,937491,BSU28090
yszA,8302989,BSU28099
ysxE,937496,BSU28100
spoVID,936772,BSU28110
hemL,937490,BSU28120
hemB,936972,BSU28130
hemD,937287,BSU28140
hemC,937488,BSU28150
hemX,937489,BSU28160
hemA,937443,BSU28170
ysxD,937352,BSU28180
engB,938009,BSU28190
lonA,937486,BSU28200
lonB,937484,BSU28210
clpX,937482,BSU28220
tig,936610,BSU28230
ysoA,937479,BSU28240
leuD,937683,BSU28250
leuC,937478,BSU28260
leuB,936221,BSU28270
leuA,936316,BSU28280
ilvC,937475,BSU28290
ilvH,937477,BSU28300
ilvB,936792,BSU28310
ysnD,937466,BSU28320
ysnE,937464,BSU28330
ysnF,936228,BSU28340
ysnB,938021,BSU28350
ysnA,937465,BSU28360
rph,937463,BSU28370
gerM,936490,BSU28380
racE,935934,BSU28390
ysmB,937461,BSU28400
gerE,937462,BSU28410
ysmA,937652,BSU28420
sdhB,937460,BSU28430
sdhA,937600,BSU28440
sdhC,937458,BSU28450
yslB,936806,BSU28460
lysC,937451,BSU28470
uvrC,937729,BSU28490
trxA,938187,BSU28500
xsa,937449,BSU28510
etfA,936520,BSU28520
etfB,937962,BSU28530
ysiB,937448,BSU28540
fadR,938105,BSU28550
lcfA,936505,BSU28560
yshE,937969,BSU28570
mutSB,937447,BSU28580
yshC,937426,BSU28590
yshB,937446,BSU28600
yshA,937442,BSU28610
rnhC,937436,BSU28620
pheT,937445,BSU28630
pheS,937987,BSU28640
ysgA,937444,BSU28650
sspI,937579,BSU28660
ysfB,937437,BSU28670
glcD,937770,BSU28680
glcF,937435,BSU28690
ysfE,937588,BSU28700
cstA,937970,BSU28710
abfA,937509,BSU28720
araQ,937434,BSU28730
araP,937432,BSU28740
araN,937433,BSU28750
araM,938011,BSU28760
araL,937431,BSU28770
araD,937894,BSU28780
araB,936019,BSU28790
araA,936764,BSU28800
abnA,937430,BSU28810
ysdC,936750,BSU28820
ysdB,937429,BSU28830
ysdA,937419,BSU28840
rplT,936645,BSU28850
rpmI,937421,BSU28860
infC,937835,BSU28870
yscB,936599,BSU28890
ysbB,937418,BSU28900
ysbA,937417,BSU28910
lytT,936931,BSU28920
lytS,937404,BSU28930
ysaA,936546,BSU28940
thrS,937410,BSU28950
ytxC,937401,BSU28960
ytxB,937403,BSU28970
dnaI,936873,BSU28980
dnaB,937396,BSU28990
nrdR,937402,BSU29000
speD,936773,BSU29010
gapB,937393,BSU29020
ytcD,936607,BSU29030
ytbD,936655,BSU29040
ytbE,937384,BSU29050
coaE,937388,BSU29060
ytaF,937389,BSU29070
mutM,936741,BSU29080
polA,936617,BSU29090
phoR,937387,BSU29100
phoP,936644,BSU29110
mdh,937385,BSU29120
icd,938183,BSU29130
citZ,937381,BSU29140
ytwI,935947,BSU29150
ytvI,937380,BSU29160
fxsA,937382,BSU29170
pyk,936596,BSU29180
pfkA,937376,BSU29190
accA,936367,BSU29200
accD,936186,BSU29210
ytsJ,937378,BSU29220
dnaE,936593,BSU29230
ytrH,8303067,BSU29239
ytrI,937371,BSU29240
ytzJ,8303031,BSU29249
nrnA,935963,BSU29250
ytpI,937370,BSU29260
ytoI,935941,BSU29270
ytnM,937366,BSU29280
ytnL,936157,BSU29290
rbfK,937367,BSU29300
ytnJ,937365,BSU29310
ytnI,936632,BSU29320
ytmO,936618,BSU29330
tcyN,937364,BSU29340
tcyM,935938,BSU29350
tcyL,936115,BSU29360
tcyK,937359,BSU29370
tcyJ,937354,BSU29380
ytmI,937353,BSU29390
ytlI,938452,BSU29400
ytkL,936598,BSU29410
fabG,937351,BSU29420
ytzD,936667,BSU29430
argH,937966,BSU29440
argG,937348,BSU29450
moaB,937349,BSU29460
ackA,937347,BSU29470
ytxK,938186,BSU29480
tpx,937688,BSU29490
ytfJ,937346,BSU29500
ytfI,937342,BSU29510
yteJ,937343,BSU29520
sppA,937679,BSU29530
ppnK,936767,BSU29540
ytcJ,936723,BSU29550
ytcI,937336,BSU29560
sspA,937338,BSU29570
ytbJ,937471,BSU29580
iscS,937701,BSU29590
braB,937334,BSU29600
ezrA,937337,BSU29610
hisJ,937924,BSU29620
yttP,937327,BSU29630
ytsP,936758,BSU29640
ytrP,936255,BSU29650
rpsD,937319,BSU29660
tyrS,938185,BSU29670
ytzK,8303078,BSU29679
acsA,937324,BSU29680
acuA,937633,BSU29690
acuB,937318,BSU29700
acuC,936834,BSU29710
ytxE,937315,BSU29720
ytxD,937317,BSU29730
ccpA,935942,BSU29740
aroA,937853,BSU29750
ytxJ,937308,BSU29760
ytxH,937312,BSU29770
ytxG,937386,BSU29780
murC,937311,BSU29790
ytpS,938522,BSU29805
ytpR,937964,BSU29820
ytpQ,937506,BSU29830
ytpP,936697,BSU29840
ytoQ,937302,BSU29850
ytoP,937301,BSU29860
ytzB,937300,BSU29870
malS,938071,BSU29880
ytnP,937981,BSU29890
trmB,936447,BSU29900
ytzH,937298,BSU29910
ytmP,936622,BSU29920
amyX,937292,BSU29930
ytlR,937289,BSU29940
ytlQ,938075,BSU29950
ytlP,937293,BSU29960
ytkP,936733,BSU29970
ytjP,937290,BSU29980
pbuO,938070,BSU29990
ythQ,937288,BSU30000
ythP,937282,BSU30010
ytzE,937281,BSU30020
ytzG,936165,BSU30035
ytgP,937937,BSU30050
ytfP,937280,BSU30060
opuD,937986,BSU30070
yteV,937278,BSU30080
yteU,936405,BSU30090
yteT,937274,BSU30100
yteS,937272,BSU30110
yteR,937273,BSU30120
yteP,937271,BSU30135
ytdP,936234,BSU30150
ytcQ,938090,BSU30160
ytcP,938095,BSU30170
ytbQ,937270,BSU30180
bioI,935928,BSU30190
bioB,938180,BSU30200
bioD,937264,BSU30210
