Gene ID,C12T1,C12T7,C14T1,C14T9,C23T7,C23T8,C26T10A,C26T9A,C27T10A,C27T9A,C28T7,C28T8,C10T5B,C10T6,C15T11A,C15T9,C16T10,C16T12A,C21T16,C21T7C,C4T11A,C4T12A,C6T10,C6T9,Gene Symbol,Aliases,Entrez ID,Ensembl ID,GO Accession
939181,3.1319993,2.7494469,1.1741872,0.7853396,2.3031933,3.1764212,4.7859015,2.9187095,3.1578987,2.8884988,2.8042614,1.9620951,3.5386076,2.3852167,3.3752835,2.043518,2.04577,2.9957476,2.6623814,2.3446498,2.7573051,3.410959,2.5656428,3.1563125,BSU20900,,939181,,GO:0003674|GO:0005575|GO:0008150
939179,2.2365563,3.3307364,0,0,1.8291581,2.9985774,4.8319674,1.9529561,1.7438796,4.2972894,2.994484,3.7657614,0,2.510323,3.2389498,2.2950568,2.186729,3.1368883,2.9465353,2.6920102,2.8430676,3.0706863,3.1362293,3.3595912,BSU20910,,939179,,GO:0003674|GO:0005575|GO:0008150
939183,2.6761928,3.8695493,2.045454,2.442452,0.84527785,3.3523347,4.3859987,2.821468,2.94945,3.7539923,2.4979823,2.791601,0,4.5627594,3.5027492,0.29505688,2.550219,2.864248,0.025985386,3.0689197,2.491195,2.1934822,3.7760212,4.0901175,BSU20920,,939183,,GO:0003674|GO:0005575|GO:0008150
8303201,4.259202,5.6444283,3.464094,1.7287561,4.167206,3.3648293,4.035343,2.55306,3.101008,4.058584,2.4430737,3.8528996,4.139,4.377985,4.183473,2.6602383,4.882868,4.243519,3.3785887,3.9914856,2.7371328,3.5682411,5.6956806,5.743661,BSU20928,,8303201,,GO:0003674|GO:0005575|GO:0008150
8302920,0.77435654,0.41958413,2.273083,2.7287562,2.4302404,2.666792,3.0733557,1.115655,2.9118755,2.581813,1.8139116,3.346407,2.1390002,4.08121,2.9120183,0.29505688,2.112479,1.2339329,2.5328908,2.6413655,2.6428967,0.24920128,2.9923992,3.2171013,BSU20929,,8302920,,GO:0003674|GO:0005575|GO:0008150
939180,3.6562197,4.1774287,5.0512986,5.044594,5.2205067,5.4121857,5.6267905,4.8017664,5.0820084,5.616496,5.3969355,4.7369275,3.9931493,5.375352,4.9020376,4.581355,5.71566,5.1262426,5.4896555,4.793952,5.528625,4.7689414,4.145443,4.6152043,BSU20930,,939180,,
939177,6.4150634,6.580849,6.3416667,6.7661386,6.7914886,7.2657595,7.319141,6.7568035,6.5573025,7.2728834,6.456998,7.2375836,6.4594846,5.970179,6.769816,6.7982583,7.2946086,7.341413,6.5229187,6.666394,7.0807114,6.779647,6.7321367,6.618737,BSU20940,,939177,,GO:0003674|GO:0005575|GO:0008150
939178,0,0.77371573,0,1.576753,1.5159701,0.35443422,2.1466663,1.4010572,0,2.2563272,1.228949,1.2297028,2.1390002,1.3852166,2.0869696,0.29505688,1.7024422,1.8754789,0,0,0,0.24920128,0,0.011692712,BSU20950,,939178,,GO:0003674|GO:0005575|GO:0008150
939175,6.006656,6.014539,6.5291624,7.218042,6.3998666,6.541152,7.355622,6.7886696,6.576887,6.82004,7.380118,7.5584993,7.97189,6.91691,7.042063,6.97786,6.862922,6.9121923,5.7120123,6.378331,7.079912,6.580118,6.046639,6.360568,BSU20960,,939175,,GO:0003674|GO:0005575|GO:0008150
939173,1.9039495,0,0,0,0,0,1.1925278,0.17454858,0,0,0.4919836,2.070846,2.1390002,0,3.5746667,1.2950569,2.1713727,2.6561658,0.670602,3.6647391,0,0.24920128,0,0,BSU20970,,939173,,GO:0003674|GO:0005575|GO:0008150
939174,1.6379374,1.3586781,0,0,0,2.2599993,3.3876743,2.9443202,0,3.495793,3.036304,4.4638677,0,0,4.9815836,0.29505688,2.0161934,2.4563253,0,3.3207726,1.4502516,1.8341638,1.0628409,1.1739643,BSU20980,,939174,,GO:0003674|GO:0005575|GO:0008150
939176,4.583788,5.2319174,3.4463859,4.2630553,4.5447817,4.517647,5.7803526,4.977064,4.9397883,4.8014574,5.211749,6.761044,3.7239625,4.359746,5.4025264,3.8123865,5.340405,4.6990147,2.7398603,4.0031734,3.3604763,4.779791,4.079445,4.3348174,BSU20990,,939176,,GO:0003674|GO:0005575|GO:0008150
8303210,3.822362,5.0187535,3.6199243,3.9058766,5.526085,3.7695172,5.3039656,4.586834,4.940507,4.773958,5.3641124,6.9614153,4.83944,5.1966877,5.804758,4.4825077,5.0192103,4.404496,3.439989,4.0539064,4.0862885,3.9473743,3.8102612,3.9388783,BSU20999,,8303210,,GO:0003674|GO:0005575|GO:0008150
939172,2.475993,4.383891,3.6661096,5.9114485,5.382321,4.44639,5.1046352,5.706612,4.7315884,4.170788,6.4983444,6.8129582,3.1390002,5.194486,4.746152,3.1975691,5.2445025,3.596468,2.3138907,4.5905695,2.8149,3.2492013,3.194474,2.6802394,BSU21000,,939172,,
939171,6.3947053,7.6939545,6.1659164,6.635647,7.378335,7.0024433,7.1688704,5.7784715,6.366579,7.0001526,7.006632,7.732529,6.460928,6.974124,6.7726254,6.7998867,7.3785815,6.6448655,6.0096803,6.6428723,5.8071,6.4617333,8.002112,7.6510563,BSU21010,,939171,,GO:0003674|GO:0005575|GO:0008150
939169,4.9850144,5.8667817,4.249177,3.7287562,4.7502437,5.080747,5.246908,3.9556737,4.4949656,4.9072423,4.9612184,5.505783,4.3899617,5.231374,5.1295114,4.141049,5.1115394,4.965116,4.059793,4.7916694,4.484115,3.3337,5.9048843,6.184887,BSU21020,,939169,,GO:0003674|GO:0005575|GO:0008150
939168,0,0,0.4604915,0,0.24581583,0.66438955,2.5708554,0,0,2.8488765,0,2.8705473,0,3.2570603,1.9614221,1.1589953,1.7033529,3.1850233,0,2.478636,2.7721798,2.1017709,0,0,BSU21030,,939168,,GO:0003674|GO:0005575|GO:0008150
939167,0.94789284,0.77371573,0,0,0.84527785,0.079427004,2.0091627,1.759511,0,0.56033343,2.550877,2.474388,0,0,3.759191,3.9156435,4.380826,4.827685,0,0,0,0,1.1524708,0.4267303,BSU21040,,939167,,GO:0003674|GO:0005575|GO:0008150
939170,1.3370516,1.7737157,0.4604915,1.7287561,0,0,0,0.5051938,0.5501071,0.5458339,3.5879078,1.9515471,0,0,4.799175,4.472975,4.732393,6.141752,0,2.0564032,0.4502516,0,1.0880048,1.4641533,BSU21050,,939170,,GO:0003677|GO:0005694|GO:0042262
939166,0,0,0,0,0,0,0,0,0,0,1.228949,0,0,0,3.4147608,2.6284807,2.8970098,3.5458734,0,0,0,0,0.8936286,0,BSU21060,,939166,,
939163,1.9478928,0.35867816,0,0,0.84527785,0,0.6872346,1.1745486,0,2.342742,4.228949,0,2.1390002,1.3852166,5.2717605,5.9097667,6.0976987,6.831927,1.4399891,0,0,0,2.5409968,0.74865836,BSU21070,,939163,,GO:0003674|GO:0005575|GO:0008150
939164,3.434492,4.654216,2.4604914,3.150989,3.0779386,3.6004777,4.4907894,4.134319,3.1350696,3.9457645,3.5450947,4.518432,3.7239625,3.0572648,3.519537,3.616985,3.1171675,4.8889575,3.1769547,3.906934,3.9701083,3.4046266,4.4576426,3.6011267,BSU21080,,939164,,GO:0003674|GO:0005575|GO:0008150
939160,0,2.3682642,0.4604915,0,0,0,0.6872346,0.17454858,0,0,2.503956,1.0890049,0,0,4.480218,4.325393,4.8242846,4.9291844,0,1.3194374,0,2.2492013,1.4597846,0.742876,BSU21090,,939160,,GO:0003674|GO:0005575|GO:0008150
939165,0.36293024,0,0,0,0,0,0,0,0,0.56033343,0,0,0,1.3852166,0,1.9766217,2.9411445,2.6087403,0,0,0,0.24920128,0,1.0116928,BSU21100,,939165,,GO:0003674|GO:0005575|GO:0008150
939161,0,0.77371573,0.4604915,0,0,0,0.6872346,0.17454858,0,0,0.22894901,0.15245986,2.1390002,1.3852166,3.1792164,3.1922295,4.258836,5.233933,0,1.3194374,0,1.2492013,0.29306912,0,BSU21110,,939161,,
939162,1.9478928,0,1.4604915,3.3137188,0,0,0,0,2.1350696,0.56033343,1.4554577,0.15245986,2.1390002,1.3852166,4.074996,4.170837,4.508642,5.159932,1.4399891,0.734475,0.4502516,2.5711293,1.5916821,1.5934457,BSU21120,,939162,,
939159,4.2730374,3.5882661,2.4604914,3.3137188,3.1672058,1.6643896,4.1956635,1.1745486,2.8720353,3.2179735,4.550877,4.2399225,3.1390002,1.3852166,5.8490515,7.0136924,6.7765136,7.287875,3.1769547,0,2.0352142,3.2492013,4.3444376,3.0116928,BSU21130,,939159,,GO:0003674|GO:0005575|GO:0008150
939157,2.9983854,3.725117,2.045454,1.7287561,2.4302404,0.079427004,1.6056209,0.17454858,0,1.145296,4.1850057,1.1904154,2.1390002,4.3852167,4.450836,5.874595,5.858028,5.746633,0,0,1.4797828,1.8341638,3.1737547,3.0437934,BSU21140,,939157,,
939155,4.125279,3.3486052,2.4604914,3.3137188,0.84527785,0,3.1466663,1.1745486,3.164817,1.8822616,3.228949,3.329138,3.0029385,1.3852166,5.670096,6.799219,6.305707,6.7301574,2.1769547,2.9043999,2.3045428,2.2492013,3.5838516,2.914731,BSU21150,,939155,,GO:0003674|GO:0005575|GO:0008150
939158,3.4503932,2.58791,1.4604915,1.3234997,1.8452778,0,0,1.1745486,0,0,2.550877,2.6785288,0,0,4.8904357,6.4131675,5.279486,5.925014,0.8550266,1.3667431,0.4502516,0.24920128,3.0783873,2.8079522,BSU21160,,939158,,GO:0003674|GO:0005575|GO:0008150
939156,2.3100705,2.5075464,1.4604915,1.7287561,1.8452778,0,0.5643779,0,0,0,0,1.7374223,2.1390002,2.3852167,3.8170898,5.3105617,4.206357,5.014108,1.4399891,0,0,1.9976625,2.5416021,1.5935906,BSU21170,,939156,,GO:0003674|GO:0005575|GO:0008150
939154,3.0324554,1.0134735,0,0,0,0,0.6872346,0,0,0.31077725,1.4305829,1.1524599,2.1390002,2.0267627,1.6998972,3.9584231,3.8311687,4.4245024,0,1.3194374,0,0.24920128,1.0665371,1.7241113,BSU21180,,939154,,
939153,3.641208,1.632691,0,3.4954836,0,0,0,2.6905637,0.5501071,2.0567858,2.2544236,1.1524599,2.1390002,0,3.8829153,5.65206,4.9497476,5.736794,0.9655293,0,0,0,2.7352505,2.3817828,BSU21190,,939153,,GO:0003674|GO:0005575|GO:0008150
939150,3.2592118,1.3322004,0,2.5082245,0,0,0.70834965,0,0,0,3.6674898,1.7374223,0,3.9247363,3.6908298,5.1836405,4.9153924,3.755796,1.4067063,0,0,0.220055,1.4064704,1.850651,BSU21200,,939150,,GO:0003674|GO:0005575|GO:0008150
939149,3.547463,2.7334085,1.4604915,0,2.4302404,0,0.023895606,1.1745486,0.5501071,0,1.8785442,3.2297027,0,2.970179,4.4701037,5.4438076,5.112365,5.767595,0,1.734475,0,0,2.8532636,3.2803113,BSU21210,,939149,,GO:0003674|GO:0005575|GO:0008150
939146,3.462502,3.7087157,2.7824197,2.7287562,0,0,0.6872346,0.17454858,2.1350696,1.145296,3.7281158,1.7374223,0,3.3852167,4.687945,6.544468,5.984556,6.4122205,2.1769547,0,0.4502516,0.24920128,3.5182085,2.678257,BSU21220,,939146,,GO:0003674|GO:0005575|GO:0008150
8302922,2.6805718,2.5444105,0.4604915,2.7287562,0,0,0.6872346,0,0,1.145296,1.2825077,0.15245986,3.7239625,2.970179,3.7225394,5.072417,5.772574,5.2959332,0.8550266,0,0.4502516,0,2.018806,1.7699828,BSU21229,,8302922,,GO:0003674|GO:0005575|GO:0008150
939151,2.6945264,0.039672118,0,0,0.84527785,0,0,0.17454858,0,0,2.4743896,0,0,1.3852166,2.5751786,3.2247736,4.3190684,3.7211537,0,0,0,0,0.4578877,0,BSU21230,,939151,,
939152,1.6848584,0.68444836,0,0,0,0,0,0,0,0,0,0,0,0,3.04549,4.0529137,3.0506997,4.117496,0,0,0,0,0,0,BSU21240,,939152,,
939147,2.201929,2.0956438,0,3.7287562,3.6526327,0.585318,0,0,1.5501071,0.003940069,2.550877,0.15245986,0,2.970179,3.356726,4.97585,4.631133,5.4831724,2.439989,0,0,1.8341638,1.349955,1.6218858,BSU21250,,939147,,GO:0003674|GO:0005575|GO:0008150
939142,1.7697337,0,0.4604915,0,0.84527785,0,0.06574613,0,0,0,0.22894901,0.15245986,3.644891,0,0,3.4649818,1.0356554,1.6016529,0,0,0.4502516,1.2492013,0.79946554,0,BSU21260,,939142,,GO:0003674|GO:0005575|GO:0008150
939148,1.7687289,0,0,0,0,0,0,0,0,0,0,0,0,1.3852166,2.1996737,0.29505688,4.0022635,2.248141,0,0,0,0,0,0,BSU21270,,939148,,
939140,2.6580534,1.0956438,2.045454,1.7287561,0,0.079427004,0.70519054,0,0,1.145296,2.8139117,1.1524599,0,0,2.1301284,2.6553252,2.824081,4.0052567,0,0.734475,0,3.8574154,1.2831436,0.6366196,BSU21280,,939140,,GO:0003674|GO:0005575|GO:0008150
939144,0.36293024,1.0956438,1.4604915,1.7287561,0,0,1.4707743,0,0.5501071,1.145296,0,0,0,2.3852167,1.2801414,3.7328105,3.0309958,1.3498858,0.7030235,0,0.4502516,0.30565113,0,0,BSU21290,,939144,,GO:0003674|GO:0005575|GO:0008150
939145,2.3629303,2.358678,0,1.7287561,1.8452778,0.079427004,0,0.17454858,2.1350696,0.56033343,3.2325513,0,0,0,2.3895383,4.1024117,3.8478334,4.5640984,1.4399891,1.3194374,0,1.2492013,1.98013,1.2340852,BSU21300,,939145,,GO:0003690|GO:0006310|GO:0009009|GO:0015074
939141,1.3189869,0,0.4604915,1.7287561,0,1.0649276,2.3465068,0,0.5501071,1.145296,0.22894901,0,2.1390002,0,2.3756382,1.5937153,0,2.8027756,1.4399891,1.6375132,0.4502516,1.7852542,0,1.0116928,BSU21310,,939141,,GO:0003674|GO:0005575|GO:0008150
939143,2.822362,2.718574,5.132917,4.898681,4.632473,2.593944,4.974548,4.5640006,4.7773914,4.44229,4.837512,4.7279115,5.826061,5.6966944,3.940735,6.036124,3.6400678,5.742637,2.6623814,4.2558823,4.4421134,4.513921,2.0874274,2.0116928,BSU21320,,939143,,GO:0003674|GO:0005575|GO:0008150
8303116,1.3264046,0.56546277,2.9000134,3.5420527,1.8727534,0.872997,4.122963,2.8022647,2.403422,2.3022368,3.232637,2.9010208,4.722729,2.6962721,1.7855544,4.198173,2.0952852,4.412114,0,2.3375916,2.809998,3.8198643,0.2471238,0.75633794,BSU21329,,8303116,,GO:0003674|GO:0005575|GO:0008150
939137,4.6100984,5.582664,5.0085654,6.326713,6.4471636,6.1234117,7.6082234,5.996769,6.190638,7.082177,6.57152,6.561285,5.719146,5.970179,6.5124984,6.6301126,6.1159577,6.403017,6.262541,6.5131216,5.6099925,5.878502,6.248878,6.189476,BSU21330,,939137,,GO:0003674|GO:0005575|GO:0008150
939133,6.5839653,6.662882,6.52396,7.4095936,7.526375,7.0906925,8.409075,7.41255,7.6896586,7.906824,7.7413163,7.992219,7.402786,7.548424,7.5458055,7.5648603,7.2786303,7.5911484,7.489171,6.803749,6.962175,7.2691207,7.2690816,7.2665353,BSU21340,,939133,,
939138,4.2209115,3.3511446,3.7824197,3.7287562,3.6526327,3.3273547,3.935162,3.1745486,4.250547,3.7302585,4.228949,3.9598148,2.1390002,4.3852167,5.32107,6.6873746,6.188849,6.585321,3.0249517,4.1267924,2.0352142,3.949641,4.074429,4.4535303,BSU21350,,939138,,GO:0008152|GO:0016757
939139,0.11139153,0.35867816,1.4604915,0,0,0,0,0,0.5501071,0,0,0.15245986,0,0,1.6888016,2.8800194,0,2.2885625,0,0,0,0,0,2.234085,BSU21360,,939139,,GO:0003674|GO:0005575|GO:0008150
939135,2.947893,2.5810707,3.2678463,3.3137188,0,1.8867819,2.272197,2.1745486,2.5501072,2.8822615,2.228949,2.9598148,2.1390002,3.3852167,3.8904355,4.8800197,4.5289245,5.3365917,0.8550266,2.5418298,2.0352142,2.2492013,3.0230014,2.5886178,BSU21370,,939135,,
939134,0.8848831,0.35867816,0,2.7287562,0,0,0,0,0,0,1.228949,0,2.1390002,0,2.8904355,2.2950568,2.7251742,2.8156857,0,0,0,0,1.2930691,0.011692712,BSU21380,,939134,,GO:0003674|GO:0005575|GO:0008150
939136,3.06337,1.7737157,0,0,0,0,0,0,0.5501071,0,1.228949,0,3.7239625,0,2.5367985,3.8800194,4.077301,4.300883,0,0,1.4502516,0,1.8780317,2.3336208,BSU21390,,939136,,GO:0003674|GO:0005575|GO:0008150
939131,2.5328553,1.9436407,0,1.7287561,0,0,0,0,0,0,0.22894901,0,3.1390002,0,2.3668737,2.2950568,2.4879477,2.6489704,1.8550266,0.734475,0.4502516,0.24920128,1.6149974,0.4267303,BSU21400,,939131,,GO:0003674|GO:0005575|GO:0008150
939130,0.36293024,0.08949154,0,0,0,0,0,0,0,0,0,0.15245986,0,0,2.3751535,2.616985,2.7849042,3.108402,0,1.734475,0,0.24920128,0,1.5477457,BSU21410,,939130,,GO:0008745|GO:0009253
939132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47790486,0.323626,0,1.1850233,0,0,0,0,0,0,BSU21420,,939132,,
939127,0.36293024,0,0,2.7287562,0,0,0,0,0,0,0,0,0,0,0,0.29505688,0.17137259,0,0,0,0,0,0,0.20913889,BSU21430,,939127,,
939128,7.243841,7.3266063,6.188803,8.083961,6.5839705,7.318321,7.1324863,5.6405034,5.043234,7.4475636,7.029221,6.1982613,5.970877,5.794006,7.710549,5.7759395,7.230918,6.5138397,7.213195,7.4963694,5.4715323,5.580015,7.8981285,7.576078,BSU21440,,939128,,
939123,8.613823,8.380915,7.459603,8.862942,8.400345,9.395289,7.4297976,7.5156837,8.63977,8.932626,9.321179,7.7095995,7.417935,7.4221377,9.007972,7.7003236,8.48207,7.945124,8.898643,9.695479,7.649544,7.718717,9.695203,9.176669,BSU21450,,939123,,GO:0005975|GO:0016757
939129,6.4730935,5.9329786,6.4924645,7.3284464,5.346616,7.385763,6.012942,5.969216,5.6406794,6.9077563,7.838643,5.6026855,5.1075654,5.881259,6.9973407,5.643641,6.351615,5.3144126,6.5262847,6.6036916,6.3174505,5.4858346,7.6057134,6.906897,BSU21460,,939129,,
939124,9.976623,9.650822,8.97104,9.924927,8.176346,10.457636,8.6769085,8.175056,7.7937,9.28985,9.459252,8.041722,9.325575,9.1284895,9.049348,8.254349,8.513016,8.040978,8.7197485,9.205159,8.2519245,8.13939,10.420095,11.377619,BSU21470,,939124,,GO:0005524|GO:0006810|GO:0009898|GO:0042626
939121,9.768419,11.596923,13.068645,15.482344,14.288599,12.317981,14.125067,12.967809,13.261327,12.906688,14.024243,15.180823,15.291258,15.258745,13.05612,12.8973255,13.403216,12.719672,12.523284,12.738548,13.030094,13.624309,11.222759,10.760382,BSU21480,,939121,,
939125,6.928056,8.072718,8.12486,8.876067,8.465663,8.33271,9.38908,8.039879,8.6678095,8.0092945,9.319612,9.530645,8.854351,8.62111,8.596494,8.062738,7.024436,8.197993,7.1485004,7.802521,8.446401,8.708665,7.9361644,7.3168797,BSU21490,,939125,,
939122,1.0228549,1.6806064,0,1.7287561,3.0152028,0.66438955,3.2576976,2.1745486,2.3071306,0.56033343,1.5623728,2.1524599,1.1390002,0,3.2825246,3.2950568,2.7563353,3.2695568,0,0,1.8778578,0,0,0.5966553,BSU21500,,939122,,GO:0009650
939126,0,0,0,0,0,1.079427,1.2183039,1.8068168,0,0,0,1.1085165,0,0,2.6145172,1.616985,0,2.2339327,0,0,0,0,0.87803173,0,BSU21510,,939126,,GO:0003674|GO:0005575|GO:0008150
939120,1.3629303,2.9755,2.674616,3.536111,2.1672058,2.581503,3.4743428,3.7539878,3.3574622,2.8593175,3.6019013,2.483974,4.723963,3.3852167,2.5809984,1.616985,2.4817128,2.108402,1.9390908,1.939021,3.1506913,4.587363,1.6637585,0.23408519,BSU21520,,939120,,GO:0003674|GO:0005575|GO:0008150
939119,8.419076,9.960553,7.6132736,8.033304,8.400844,8.906603,9.6546755,8.379127,8.513115,9.238057,8.973873,8.852467,7.3911023,7.8289075,9.534886,9.541487,8.714166,9.25349,9.256593,8.774294,8.567088,8.422546,9.999754,9.765817,BSU21530,,939119,,GO:0003674|GO:0005575|GO:0008150
939117,9.291854,10.967395,8.80246,8.582595,8.968261,9.618492,10.238785,9.14802,9.281272,9.943212,9.258493,9.166893,9.582196,8.096227,9.992443,9.773375,9.284149,9.673583,9.885794,9.195195,9.108096,8.992612,10.62289,10.459446,BSU21540,,939117,,GO:0003674|GO:0005575|GO:0008150
939118,4.916397,6.0417957,5.630951,5.4631786,5.790797,5.8552656,5.8797793,5.410838,4.840574,5.539661,6.028036,5.518461,4.8435483,5.267528,5.363361,5.1294513,5.9132924,5.6542125,5.4921913,5.7222505,5.4828687,5.643718,5.6209574,5.0986376,BSU21550,,939118,,GO:0008080|GO:0008152
939116,5.6947846,5.490887,5.4469023,5.6959248,5.773844,6.0595984,6.2173676,5.675622,5.391195,6.194487,5.8756347,5.6558475,5.718726,6.4096885,6.1377053,6.1274405,6.192186,6.4212837,5.860463,6.152602,6.001557,5.752741,6.0725965,5.695856,BSU21560,,939116,,
939114,5.35324,5.136056,5.756953,5.479237,5.5230775,5.6418014,6.9646106,4.62087,4.8350635,5.895906,5.649934,4.730732,4.5064917,4.91852,5.6014214,4.7694073,5.4431005,5.798325,6.3421474,5.790408,4.876353,5.7366505,5.2198462,5.4478307,BSU21570,,939114,,GO:0003674|GO:0005575|GO:0008150
939115,6.152055,5.721274,7.050177,6.07163,7.1904554,6.414616,7.164148,6.518536,6.307005,7.351221,6.7658114,6.567059,6.5652647,6.5427294,6.9095826,6.6916633,6.519998,7.1159587,5.930628,7.101092,6.448221,6.2933197,5.9724927,6.033793,BSU21580,,939115,,
939111,5.443419,5.659701,7.2254314,7.986342,6.268181,6.331375,6.4036617,6.2851973,5.981459,6.391614,6.9386115,6.4637856,7.0383453,7.7987795,6.243238,6.740496,6.254804,6.5204816,6.895561,6.2014866,6.447453,5.588938,5.614393,5.937295,BSU21590,,939111,,
939112,6.9211855,7.231664,8.276746,9.93691,8.229731,8.035634,8.103819,7.9381742,7.4696746,8.092235,8.824425,8.943523,9.197193,9.368462,8.145192,8.530899,8.243233,8.448613,8.181415,7.9072347,8.287165,7.59819,7.57922,7.565309,BSU21600,,939112,,GO:0003674|GO:0005575|GO:0008150
939113,7.538419,7.2178297,5.5228934,5.898681,6.3420253,6.1809373,6.293945,5.641649,5.7415514,6.9938626,4.5613093,5.899991,4.139,4.9278274,7.1484804,6.240464,7.211222,7.1997924,6.4730597,6.515217,5.413677,4.8566694,8.425215,7.953236,BSU21610,,939113,,GO:0003824|GO:0008152
939108,5.90293,6.3867135,4.7056093,4.728756,5.680125,5.0038586,5.8416605,5.0705037,4.569019,5.9140615,4.975507,5.6732388,4.8926444,3.7013154,6.415399,6.3421082,6.1818566,6.615135,5.888339,5.9945574,5.20594,4.7880983,7.332591,7.0733542,BSU21620,,939108,,GO:0003674|GO:0005575|GO:0008150
939106,5.3617244,5.9974046,7.1536994,7.3482223,6.8839774,6.7537675,7.655255,6.2138267,6.555058,7.1651454,6.7573876,7.5505304,7.172527,7.5844965,6.9932156,6.6452007,6.4711,6.550856,6.4542856,6.408327,6.6925864,6.8382096,5.2205334,5.6469507,BSU21630,,939106,,
939109,2.3629303,3.45066,3.4604914,3.7287562,2.8452778,2.0589952,3.9576607,3.2066493,3.8908277,2.907999,4.6212664,4.5461507,4.517512,3.175989,2.6329105,1.2950569,3.5581837,2.2905164,3.3144581,3.0867767,2.4740984,4.383497,3.3094637,3.5337949,BSU21640,,939109,,GO:0003674|GO:0005575|GO:0008150
939110,3.7609494,4.456499,3.5581021,5.313719,5.1158066,5.0655155,5.093227,4.0278788,4.9355383,3.954496,5.0049653,5.8966956,4.139,4.288255,4.3662553,4.00996,4.210511,4.3395853,4.903132,4.0062795,4.383605,4.4617705,4.6071672,4.7999544,BSU21650,,939110,,GO:0003674|GO:0005575|GO:0008150
939105,5.295529,3.8816476,4.2678466,5.313719,5.3454704,5.434514,5.686641,4.566866,4.95746,5.207792,4.316412,5.7665806,4.946355,4.3874407,5.595692,4.775533,5.229466,5.041288,4.3144584,4.791925,3.6201766,4.087569,5.907926,5.3945904,BSU21660,,939105,,GO:0006310|GO:0009009
939102,5.899141,6.2839103,7.321887,7.5414906,6.522669,6.7850523,6.619452,6.3014865,6.6072984,6.8673005,7.879331,7.135019,7.551643,7.382835,6.24066,6.4671035,6.4976,6.407334,7.3446894,6.5827665,6.836587,7.085089,6.2213936,6.516496,BSU21680,,939102,,GO:0000318|GO:0006979|GO:0030091
939099,5.5999985,5.708021,7.172557,6.3994327,5.5648804,6.3969336,6.442424,6.4621725,6.236857,6.6531134,7.0774813,6.453733,6.3334255,6.2110496,5.913608,6.43871,6.211416,5.6807976,6.591162,5.794313,6.4827104,6.640386,5.8147526,5.9643097,BSU21690,,939099,,
939103,6.600359,7.5206947,5.6515183,6.252318,6.3688397,5.2673836,6.8229313,5.9933057,5.2390866,6.493187,5.1445866,6.3108444,4.35933,5.772822,6.653716,6.0712113,6.894081,6.806823,5.672994,5.369471,5.9379373,5.6916833,6.8703766,7.04649,BSU21700,,939103,,GO:0003700|GO:0006355
939104,4.3994336,5.3135033,3.21324,4.050684,4.6526327,4.9828596,4.688136,2.1745486,4.0095387,4.8457355,4.46161,4.7955947,4.2433367,2.970179,5.0495644,4.5277176,4.9022613,5.2403097,2.6623814,5.0315995,4.3313046,4.427394,4.628083,4.8129663,BSU21710,,939104,,GO:0006855|GO:0015559|GO:0016020|GO:0042493
939101,3.757189,5.142546,5.019795,4.4853578,5.6134872,5.591814,5.603251,4.790855,5.0778894,4.634792,5.0464892,6.3517056,5.0953617,4.5854483,4.863989,4.804817,5.2758107,4.6322827,4.973282,4.2768846,5.526313,5.062562,5.14354,4.8395376,BSU21720,,939101,,GO:0003674|GO:0005575|GO:0008150
939100,5.7051926,6.7568655,5.5234094,6.276055,6.468844,6.993791,6.9173784,6.2202334,6.234728,6.641164,7.351837,7.0812025,6.433363,6.995226,6.2489967,6.3091726,6.9835997,6.4596705,5.9547606,5.8653193,6.4122252,6.6574183,6.8198376,6.720284,BSU21730,,939100,,
939097,6.444838,6.395516,6.1133666,6.9975257,6.4161625,6.8604383,7.6182303,6.5963645,6.30836,6.83265,7.358802,7.488661,7.7198052,7.5226636,6.656849,6.4031706,6.872664,6.7242136,6.7539487,6.35943,6.311035,7.118058,6.832447,6.8343434,BSU21740,,939097,,GO:0016042|GO:0016298
939098,5.686495,5.4381657,6.5209155,7.267536,5.808809,6.0221095,6.85493,6.7633877,6.97743,6.0870233,7.360703,7.2439237,7.522359,7.6516285,5.8452,6.315648,5.7981744,6.081646,6.6237764,5.9169827,6.831028,7.046146,5.1557684,5.1370707,BSU21750,,939098,,GO:0006091
939096,6.168654,7.4224725,6.1233425,5.9640903,4.763472,4.949792,5.9691124,5.744549,6.2107415,6.26789,4.798222,5.643007,5.674047,5.7786074,6.611606,6.380775,6.276704,6.6111145,6.78194,6.0338435,6.0250673,5.488407,6.820784,6.890519,BSU21760,,939096,,
939093,6.068825,5.7549486,6.9989023,5.7678947,6.325543,6.57099,6.7477036,6.8540287,6.7259345,7.5077753,6.6096263,6.4923496,7.1418366,7.1062865,7.0060205,6.9381433,7.4335485,6.1044617,7.044712,6.899985,6.850249,6.957067,5.7717137,6.0262227,BSU21770,,939093,,
939094,5.173043,6.267222,5.5744896,5.3880124,6.5122805,6.6748204,6.423366,5.267926,5.854174,6.545345,5.9038744,6.441384,5.460928,5.7602158,6.073449,6.1507435,6.6457877,5.934905,6.5914116,5.596654,6.1010075,5.8482566,5.458459,5.7116475,BSU21780,,939094,,GO:0005524|GO:0005622|GO:0006355|GO:0008134
